0	0.06717	patients controls healthy deficits compared control impaired matched reduced altered abnormal deficit impairments impairment decreased characterized dysfunction investigate disorder exhibited hypoactivation hyperactivation alterations underwent compensatory dysfunctional dysfunctions aberrant subgroups patient deficient exhibit disturbed lower disturbances subgroup difficulties treatment pathophysiological mechanism subtypes assess heterogeneous objective comparisons hyperactivity reduction pronounced applied failure imbalance feature hallmark hypo inability abnormally suffer diminished pathophysiology leading persistent trend analysed hypoactive frequently loss demographically partially recruited unmedicated subtype compromised marked abnormality pathogenesis lead stem consisted eighteen selective hyperactive adequately unlike suffering hyper elucidate breakdown trait differentiate alteration biased exaggerated defective documented analyze psychosocial inpatients characterised correctly assessing 
1	0.0072	strength focus match reflection mismatch weak sense mutually computation strengths implicature graded introspection imply implicatures weakly phenomena exclusive scalar spheres mismatches sector proportional comparing modes mismatched obligations duties refine meant neuro inversely individual dips painters misspellings tibetan mde commercial outward aspirations hopes afflicted experiential fails ang stricter flour agendas phrases acceleration expression namable diameters encyclopedia trajimos representable portosystemic partialed nurturing abduct reprocessing ness surge magnetocortical introspect diverge manipulates factored phenomenally reflections segregate medfg mimics costly indispensable clarifies 
2	0.06461	hypothesis test support consistent tested functional suggests hypothesized previous difference hypotheses supports supported adults evidence measured implicated notion basic stronger serve control prediction literature form engaged scanned absence mediates proposed putatively competing whilst engage driven engages laboratory generated referent spaced exists contrary yielded vulnerable mri produce arise natural includes conditions proposal produces evoke inconclusive represents responds delayed product spacing massed featuring predominance confirmation spanning strengthen architecture earlier expanding century divided initially ready disinhibited probability modelled specialisation balls impending runs appears casi investigator memorizing pairings postmortem peaks gradients aiding democratic diagnosing solicited avenue jb unintended pinching spearman photic determines encounters built 
3	0.01431	areas functional anatomical maps cytoarchitectonic probabilistic human defined functionally anatomy anatomically brains structure probability localization located space subregions distinct stereotaxic hip subdivisions identified location cytoarchitectonically brodmann sulcal bnm sulci cell foci locations activations mapping correspondence vivo basis reference sections landmarks zone histological postmortem focal calculated major localized superficial homologues subject quantitative centromedial morphological serial mortem applying labeled ccz meynert anatomo hoc covariances living pga perfect meta compartments delineation expanded microstructural pet llpc basalis architectonic reconstructed cytoarchitectural covered cm localisation ecd laterobasal pgp stained kappa assignment matlab pf reanalyzed opercula combines observer summary traced antero cmar delineated pfm mft cytoarchitecture fsnr 
4	0.00185	itch cp scratching aic histamine urge scratch avatar evoked cowhage doh lcr hcr dysthymia behaviors explain dysthymic ewa skin sensation verapamil antihistamine allergen buildup computer uncanny avatars allergens chord swsp character cycles evokes published pleasurability itchy dermatitis atopic antipruritic scratched microdialysis swnon desire encompass initiated drive pleasurable evidenced correlations propeller forearms storehouse pump glycoprotein proteinase alleviating dissolve merits doppler vicious ailments progressions labelling tight movie thermode inducer lines display procedure sequence 
5	0.00987	stress cortisol reactivity response levels acute responses healthy life stressor stressful psychological oxt disorders exposure els axis hpa salivary physiological psychosocial stressors circuits corticosteroids deactivation chronic induced sles stressed vulnerability reduction mental hydrocortisone endocrine experiences elevated health adrenal neuroendocrine trauma neutral procedure induction development exposed developing bias moderate responsivity ne risk hormone session tsst occupational homeostasis coping situations aftermath mist marker cold vulnerable etiology hypoactivity experienced adverse measurements corticosteroid cort montreal persistent induces corticotropin gxe yohimbine pressor sia causative hormonal gr moderated maladaptive trajectory released paradoxically psychopathology releasing implementing conclusions trier saa crhr comtval nongenomic catecholamines neuromodulators genomic potentiated amyg 
6	0.00809	monitoring novelty reality rigid unexpected distortion familiar incongruence passivity source events metamemory intoned visuomotor involves monitor melodically comparing knowing misattribution triads refers perceived superimposed rejecting car encounters class discriminating analogous encountered foks mdlfc sefs reafferent strategically frontopolar irrelevance unanticipated memoranda pc unlike requirements situationally unreal feedbacks rareness outlast expectations judgment represents perform therapist dependability graduated nosological pilots noncarrier gerton fishing dishes restorff pretence detections amdp incomplete harming racing inconvenient relocation abstain snake misidentify prerecorded crucially checking formally judged pocg quantitative elaborate substantially salient acquired possibly repetition feeling 
7	0.00762	thickness surface structural ibs ct thinning mri structure measurements folding freesurfer plasticity gyrification resolution vertex alterations local lgi morphological software expansion techniques thinner weighted lobes psychedelic neuroanatomical psilocybin thickening tcc mantle thicker areal amputation water ldh sbm volumetric neurodevelopmental entire cpsp spft subfield dorsoventral estimations pruning morphology morphometry reconstruction afferent maps gi psychedelics removing laminar disruptions neurodevelopment curvature development additionally earlier pdnonvh taichi wd pial persisting cells suite extents operative opercularis index mupd nonmaltreated thicknesses nations expands regressive transcendence lobar supplement layering monosomy quantification advancements segmentations project heteromodal maturation ingenuity capsulae hypergyrification milestones canonicity disomy uniparental exponents microstructures industrial psilocin 
8	0.05074	ability identification individual process basis predicted mechanisms underlying individuals identify correlates key components including set behavioral critical reflected fundamental predict participant performing maintain capacity goal experiment judgment success knowledge bases identifying hypothesized integrating accurately relation expected substrate depend predictive variety environment rely skills efficient adults complete rapidly received investigates efficiently utilize successful associating remarkable inability quickly biological determining anticipate recruiting initiate successfully creating manage acquire relating conversely delineating vital appearing differentiation constrained shown underspecified neuroscientific ninety surroundings implement resolving reorganization skill essential remainder creation party resistant summarize aptitude explorative precondition purportedly trajectory titrated stringent shifted relied slowness componential underestimate tenfold 
9	0.10567	paradigm correlates previous order subjects event revealed potential designed specifically neuroimaging aimed identify demonstrated addition underlying evidence terms investigating substrates current assess highly paradigms comparison employed indicating reflect respect focused components importance crucial confirm extend exclusively component probe scanned purpose mixed evaluate combining effect experiment widely implemented suggested highlight established mechanism close yielded defined confounding aspect assigned factor similarly equally separate distinguish reveal sixteen sought regarded recently modified goal concerned elucidate detecting notion discussed carefully confined attempted isolated serves confounds enabling differentiation confirmed powerful interpreted reason initial differs minimize proper ascending adequate gain establish understood allowing substantiate independence replicate slightly 
