0	0.02758	suppression life responses enhanced everyday suppressed daily activities induced failure lower enhancement correlates gating areas real suppress reflecting mechanism inhibition possibly indicating accompanied suppressing challenge effective enhance reduction selectively extra modulation survival initiation lives urge flankers blocking essential report inhibiting isolated adverse effortful concurrent situations intrusive isolation boosted row gain eye raised volitional paired masks ubiquitous occurs living urges voiced grew unspecific reinforces effectively intended globally contrast insensitivity suppresses encountering impairing circumstances wished intention physiology improving inhibit inability tesla suppressions homeostasis interruption extraneous periaqueductal phase lcn expended elevations appealing surrounded buildup threats degrading constantly diary popular epidemiological prevailing efficiently principle 
1	0.01664	noise echo signal acquisition imaging gradient epi artifacts scanner sparse sequence planar ratio sampling image weighted contrast images sensitivity acquired sequences scanning artifact distortion protocol maps single quality auditory continuous db resolution snr background bold tr technique statistical silent standard conventional slice sbn artefacts volume designs plane detection dl multi volumes susceptibility protocols acoustic spin shot slices pulse schemes quiet loss optimized axial coronal physiological pulses collected peak rapidly rapid scheme noisy clustered coverage distortions static ratios bs cta cnr isss acquisitions readout te added hz spi asn sta contamination waveform isotropic interfere record expected proportion fold echoplanar se mld 
2	0.01292	tms stimulation rtms motor force transcranial magnetic repetitive grip applied induced areas excitability sensorimotor pulse coil interleaved forces mep site stimulated guided ipsilateral intensity remote frequency target precision hz primary isometric tbs movement disruption single itbs plasticity delivered task causal real mvc neurophysiological relevance paired intensities evoked parameters position mot pulses protocols grips potentials muscle protocol burst clenching subthreshold vertex threshold remains suprathreshold interhemispheric cm auditory ci maximum local tool rest cpmd facilitatory synaptic excitatory intermittent investigating peak ctbs muscles contraction fingertip individually theta neuronavigation targeted facilitation positioning targeting homologue maximal stronger pinch navigated tooth meps intracortical benefit confirmed ccd 
3	0.02353	memory retrieval episodic memories autobiographical semantic recall events event consolidation reactivation retrieved recollection remote recent personal role past information engaged content context elaboration ams knowledge vpc lateral experienced retrieve supporting life search controlled recalled hippocampi remembering details neocortical time testing experiences episodes specificity selective initial personally trace engage term dpc retrieving episode strategic reinstatement encoding remembered scanning traces dissociable cues remember declarative recalling richness photographs mnemonic storage consciousness cued atom amnesia contents material propose remoteness rehearsal paired vivid qualitative recency axis debate titles retrograde clarified divided focusing recently elaborated travel quality surrounding facts title periods apparent reactivated jpl lives searched 
4	0.04802	memory encoding retrieval recognition successful subsequent episodic encoded performance formation participants items remembered success recall event incidental associative support predicted verbal information recognized learning term forgetting test suggest subsequently declarative correlates deep contrast item studied forgotten intentional identified cortices unsuccessful remember successfully words phase shallow tested correctly paired remembering engagement mri associates material binding accuracy investigated enhanced supported face paradigm neocortical encode mnemonic contribute tests scanning activations relational elaborative free memories cued correct retrieving enhancement benefit contribution depth recalled operations judgement improved depends reactivated incidentally depend memorize contributes attempts finally parahippocampus animacy subset mtls correlational forget enhances allowed retrieved substantially 
5	0.03608	cues cue preparation anticipation anticipatory predictive responses expectancy preparatory cued expectation events upcoming expected target event probability response expectations trial subsequent advance network unpredictable signals stimulus trials preceded perceptual predictable warning period anticipated indicating predicting active unexpected elicited evoked anticipating occurrence likelihood presentation execution anticipate neutral preparing informative uncertain prepare predictability influence test expecting impending predicted predict irrespective informed dissociation maintained explicitly environment uninformative preceding instructional facilitates targets produced biases probabilities intention readiness escape enhanced establishing mechanisms signaling signaled forthcoming breaches violation biased symbolic prepared prompted preparedness facilitating unpredictability isolate format appearance cuing locked importantly expectancies behaviour classical temporally proactively 
6	0.03699	object objects visual recognition grasping haptic grasp texture manipulation properties selective lateral participants information features shape processing location matching visually perception familiar form real reaching stream conceptual requires manipulable viewing previous grip size preference viewed pictures types material unfamiliar knowledge reach selectivity exemplars drawings overlap surface functionally manipulated identity shapes grasped visuo experiments dimensional graspable exemplar haptically substrates observers intact bilaterally scrambled identification require recognize touch photographs named property canonical facilitate sensorimotor configurations textures constant neuropsychological images collateral defining precision specialized df transport prehensile computations portion manipulating explored cup holding primarily shown stored visuohaptic passively encountered differentiate exploration computed haptics 
7	0.01044	reasoning prospective belief relational intention false true fluid analogical intentions inference logical relations religious deductive content ability analogy inferences conditional relationships arguments intelligence ei abstract reality transitive intended ongoing correlates truth solving inductive logic retrospective statements geometric rspm believers beliefs probabilistic syllogistic premises statement propositional world premise raven testable proposition schematic abilities nonverbal relation dfmri propositions transitivity god incremental rostrolateral logically deduction syllogisms situations terms everyday sensitive falsification certainty matrices analogies life adhesion induction draw progressive criteria series elementary categorical analogizing rationality inferential decide flexibly surprising trials christians deductions acted scientific devised reason formal polar poorly requires sunk supernatural modus 
8	0.01071	incongruent congruent congruency effect expression congruence context trials incongruous incongruency congruous semantically flanker associations covariance incongruence conflicting combinations background trend event odd ordinal modulated pdtp ls video congruently influenced lips critically targets index stereotypically lif ka asa plantar takes pre vim incongruently congruity mmms ort variates fused unreliable expectancies facilitate worm nonsignal nonperceivers vpcc gta pdrp ppl underspecified eighteen quadrant responded route laterally allowed paired preliminary interactive nonmatching leading alifg merge shuttle court democrat rif ln fsa cerbone frishkoff automation nn additively mismatches fusing unexpectedness cva culturally angled indexing likelihood addressed reference dealing fourth ctf chat achromaticity clash deliciousness delicious 
9	0.25128	functional evidence neuroimaging research recent provide current understanding function involvement system literature reported remains previously role shown question specifically suggested support issue address suggesting including finding unclear investigate addition importance potential implications order nature discussed developed recently proposed knowledge contribution mri focused indicating primarily analyses terms impact range extend investigations finally growing accounts neuroscience contribute presence supporting demonstrating significance single addressed conducted linked contributions highlight established limited component issues aspects directly highly considerable specificity confirm providing confirmed identified approaches reports debate explored include architecture report discuss defined existing date commonly alternative explain extent major process examining theoretical strongly dynamic direct 
10	0.00469	infant prc mother infants mothers maternal separation parents subregions children adult crying parental child behavior attachment months caregiving unfamiliar subregion fathers cries oxytocin play viewing paternal parenting rsfcs mstc strangers baby cry endowment dismissing communicative behaviors women responsiveness care sfc month special fpl insecure vfm capital promotes frontocortical newborn attitudes periaqueductal interacting species preaction preexposed ambivalence bap pbi aai nonexposed nulliparous caretaking nonhallucinating ahs contemplation bonding warmth reflective distress infantile paralimbic archicortical attentive ifeel testes ar overprotection dexamethasone slides correlograms nurturing extroverted staring restrictive heritability slide transcend equivalently preverbal interfaces investment shoot primiparous neuro thalamocingulate distance modeled vicinity associations structurally 
11	0.03476	size number set identified larger sets variations variable parameters variables function parametric increasing dimensions sample similar previous lateral multiple dimension considered expected global varied linearly amount range difference shape varying series statistical proportion criteria evaluated sizes account partial created canonical sensitive consideration describing exhibiting nonlinear criterion systematic voxels quadratic standard putative demographic extend parametrically graded demonstrated pw correlate manipulate curve partially accounted employed generated satisfaction fewer scaled relating ranges substantially depend replicate width deal noted supplemented difficulty copy consistency extremes complementary continuous optimizing yielding regressors monotonically efference programs pairs trends monotonic surprisingly require raises summarized added assign explanatory demonstration replication 
12	0.03519	emotional faces facial expressions emotion neutral processing fearful happy face sad emotions angry expression fear responses social response perception recognition affective anger affect sadness signals happiness viewing emotionally gender threat viewed relative compared disgust implicit cues expressing healthy salient stronger expressed valence presentations threatening differential dynamic presentation basic content conclusions intensities blocks intense danger conveyed elicited explicit smiling communication socially expressive displays passive images perceiving surprised emerged amygdalae intensity disgusted feelings displaying socio incidental rated recognize decoding adaptive recognizing biases enhance amg interpersonal nonemotional conveying difficulty reactions ffg prompts depicting express photographs probe interaction smile biologically circuitries emotionality convey laden 
13	0.01433	stress ptsd smokers smoking nicotine cortisol trauma response traumatic control exposure posttraumatic acute disorder cigarette stressful abstinence chronic survivors exposed conclusions reactivity combat veterans nonsmokers induced symptoms life recent ipv levels earthquake caps reduced stressor responders tobacco deactivation underwent axis psychological psychosocial hpa traumatized experiences salivary stressors abuse severity male neutral stressed events circuitry circuits current cessation cravings development severe impact neurobiological mental adrenal heavy health history responsivity patch goal negatively physiological oxt endocrine experienced disaster neuroendocrine nonsmoking moderate pack satiety distress dependence controls ptss smoke victims deprived violence freedom reduction recovery preliminary biological prolonged tsst military enduring deployment symptomatology 
14	0.04045	network default dmn mode networks resting rest deactivation cognitive rsns connectivity sn intrinsic independent component attention spontaneous executive salience fluctuations rsn mental mri characterized deactivations cognition core identified referential deactivated nodes focused anti patterns central internal icns subsystems ica subsystem interactions proposed fpn tpn reduced sensorimotor correlated suggested induced intra key modes ccn maps intrinsically externally smn fnc deactivate dual coherent vn anticorrelated recently hub explore robust hypothesized anticorrelation node examination free functionally introspective rai positive organized tcn sal internetwork hubs manifestation balance exhibits global connected dmns insight ongoing visual primary anticorrelations depicted delineate competitive major preserved srn disengagement opposing 
15	0.01071	perception color perceptual illusion colour laughter perceived illusory percept line colors achromatic illusions percepts synesthesia synesthetic luminance grapheme experience blue information perceive mechanisms synesthetes reversed chromatic bistable conclude mirrored form lyer perceiving conscious prestimulus alternations synaesthesia tickling brightness induce phenomenon ssd rivalry inside mask binocular perceptually colored letter hollow yellow optical inducers physical experiences rapid vivid opponent observers origin vision ilm igbrs cda multistable subjective perceptions viewing synesthesias sld crowd metric sphere painting kinaesthetic letters transformation voluntarily source real stage stored benham wwi arrows cdc framing wavelength unstimulated corners reversals tracks stable favor attached alternation evoking rotating spontaneous arising ncc 
16	0.08378	mechanisms behavioral underlying systems suggest circuitry mechanism reduced mediated revealed unclear suggesting underlie engagement linked enhanced predicted engaged increased recruitment unknown remain including remains mediate suggests multiple benefit influence association previous supporting neuroimaging neurocognitive research engage evidence suggested distinct models phenomenon shown examined facilitation reduction critically repeatedly attenuated reveal benefits shift similar focused analyses mediating consequences effective modulated serve underlies resources addition exhibit refers moment interactions persons outcomes complementary reflects modulates elicit impacts elevated knowledge improve controlling messages unexplored transmission hypothesized facilitate additional facilitated examining signals promote enhancing alters notably coupled heightened indexed exposed tailored mediation essential relation producing regulated 
17	0.0382	task load difficulty demands increased cognitive effort difficult increasing demand resources levels conditions performance easy capacity attentional varying tasks demanding hard increases dependent manipulated varied resource modulated loads manipulation interaction parametrically factors effortful cognitively recruited function limited recruitment letter discrimination support allocation interference condition constant whilst decreasing parametric processing earlier conversely attenuated configuration concurrently vary attenuation additive demanded manipulations employing required challenging imposed reduce exclusively manipulating previous quality additional perform adding fit balancing emphasizing complexity concurrent requirements contrasts letters manipulate confounded dependency maintaining limit represent minimal composed aegbr tandem meet adaptability imposes generalizes perfect eliminated behaviour limitation activating active agreement 
18	0.03278	treatment baseline therapy patients follow months clinical improvement time cognitive pre response treated week outcome symptoms change term cbt period scans compared month underwent decreased scan improved assessed persistent chronic chemotherapy days received intervention initial reduction patient sessions therapeutic effective cancer clinically outcomes improve treatments paroxetine prospective induced predict aimed pretreatment measured trial responders randomized predictive conclusions interventions psychotherapy stable improvements recovery strategies session testing scanned interval determine progressive future randomly cohort conducted breast olanzapine hours assessment symptom responsiveness cbtp fatigue regulation lasting successful longitudinally diagnosed efficacy remained standard reductions waiting pharmacological untreated therapies acute receiving potential repeated survivors symptomatic 
19	0.00688	patients epilepsy tle eeg mtle interictal hs seizure epileptic seizures discharges surgery patient function onset partial ipsilateral ictal resection surgical unilateral postoperative focal epileptogenic intractable gsw preoperative sclerosis sided absence vf epileptiform gtcs generalized spikes focus presurgical concordance extra reorganization ige propagation spike simultaneous ppr idiopathic ltle refractory evaluation neuropsychological gge postoperatively discharge concordant drug preoperatively mts regressor frequent testing duration vahs epilepsies pathologic reduction zone medically scanner differentialt differentialv bgn ieds sm em mem complete fle atlr resections freedom rare resistant febrile rtle electroencephalography treated implanted wave preceded abrupt musicogenic gswds wdp myoclonic cae sge tca generalised presumed lsso 
20	0.14654	modulation modulated influence context factors effect levels influences sensitive interaction influenced investigated varied varying human degree dependent lateral manipulated modulate affected strongly modulates information contrast sensitivity level affect pattern demonstrate previous manipulation independent investigate induced direction differential magnitude differentially time top experiment strength highly characteristics presence addition independently increasing depending amount experiments distinct factor reflects modulations interact driven depend impact systematically signals perceived reflected contributions extent differed manipulations contextual responded modulating frequency evidence formation shaped degrees affects expressed experimental predictability resulting manipulating suggests varies irrespective mechanisms environment evident combination se parametrically critically implicated pronounced emerged opposite terms reveal represent resulted 
